filename,skill_name,category,conductive_relevant,complexity,notes
small_business/annual_run_rate_calculator.py,annual_run_rate_calculator,finance,maybe,low,Calculate Annual Run Rate by annualizing a partial period
small_business/break_even_analysis.py,break_even_analysis,finance,maybe,medium,Total fixed costs per period.
small_business/break_even_calculator.py,break_even_calculator,finance,maybe,low,Calculate the break-even point: units needed and revenue at which total costs equal total revenue.
small_business/budget_variance_analyzer.py,budget_variance_analyzer,finance,maybe,medium,List of items {category; budgeted; actual}.
small_business/burn_rate_calculator.py,burn_rate_calculator,finance,maybe,low,Calculate gross burn rate (cash spent per month) and net burn rate (accounting for revenue). Gross burn = (starting_cash
small_business/burn_rate_runway.py,burn_rate_runway,finance,maybe,medium,Current recurring revenue per month.
small_business/cac_ltv_calculator.py,cac_ltv_calculator,finance,maybe,low,Total acquisition spend over the period.
small_business/cash_flow_forecaster.py,cash_flow_forecaster,finance,maybe,medium,Beginning cash balance.
small_business/churn_rate_calculator.py,churn_rate_calculator,finance,maybe,low,Calculate customer churn rate for a period and annualized churn rate.
small_business/cohort_retention_analyzer.py,cohort_retention_analyzer,finance,maybe,medium,List of cohorts with cohort_month and monthly_active_users series.
small_business/customer_acquisition_cost_calculator.py,customer_acquisition_cost_calculator,finance,maybe,low,Calculate Customer Acquisition Cost: CAC = total_marketing_spend / new_customers. Optionally compute LTV:CAC ratio.
small_business/customer_lifetime_value_calculator.py,customer_lifetime_value_calculator,finance,maybe,low,Calculate Customer Lifetime Value: LTV = avg_purchase * purchase_frequency * customer_lifespan_years.
small_business/customer_retention_rate_calculator.py,customer_retention_rate_calculator,finance,maybe,low,Calculate customer retention rate: retained = end_customers - new_customers; rate = retained / start_customers * 100.
small_business/depreciation_calculator.py,depreciation_calculator,finance,maybe,low,Original asset cost.
small_business/dupont_decomposition.py,dupont_decomposition,finance,maybe,medium,Net income after taxes.
small_business/economic_order_quantity_calculator.py,economic_order_quantity_calculator,finance,maybe,medium,Calculate the Economic Order Quantity (EOQ): the optimal order size that minimizes total inventory costs. EOQ = sqrt(2 *
small_business/financial_ratio_analyzer.py,financial_ratio_analyzer,finance,maybe,low,Dictionary containing current_assets; inventory; current_liabilities; total_liabilities; shareholders_equity; total_asse
small_business/funding_dilution_calculator.py,funding_dilution_calculator,finance,yes,low,Funding rounds with name; pre_money_valuation; and investment_amount.
small_business/inventory_reorder_point_calculator.py,inventory_reorder_point_calculator,finance,maybe,low,Calculate the inventory reorder point: ROP = daily_demand * lead_time_days + safety_stock.
small_business/inventory_valuation.py,inventory_valuation,finance,maybe,high,List of purchases {date; quantity; unit_cost}.
small_business/invoice_aging_analyzer.py,invoice_aging_analyzer,finance,maybe,medium,List of invoices with id; amount; issue_date; due_date; paid_date (optional).
small_business/margin_calculator.py,margin_calculator,finance,maybe,low,Calculate profit margin percentage: (selling_price - cost) / selling_price * 100.
small_business/marketplace_take_rate_analyzer.py,marketplace_take_rate_analyzer,finance,maybe,medium,Gross merchandise value processed in the period.
small_business/markup_calculator.py,markup_calculator,finance,maybe,low,Calculate markup percentage: (selling_price - cost) / cost * 100.
small_business/monthly_recurring_revenue_calculator.py,monthly_recurring_revenue_calculator,finance,maybe,low,Calculate Monthly Recurring Revenue (MRR) and Annual Recurring Revenue (ARR) from a list of subscription plans.
small_business/pricing_elasticity_estimator.py,pricing_elasticity_estimator,finance,maybe,medium,Existing list price.
small_business/profit_margin_analyzer.py,profit_margin_analyzer,finance,maybe,medium,Total revenue.
small_business/revenue_per_employee_calculator.py,revenue_per_employee_calculator,finance,maybe,low,Calculate revenue per employee and compare against industry benchmarks.
small_business/runway_calculator.py,runway_calculator,finance,maybe,low,Calculate how many months of runway remain given current cash and monthly burn rate; plus estimated end date.
small_business/saas_metrics_dashboard.py,saas_metrics_dashboard,finance,maybe,medium,Monthly recurring revenue at period start.
small_business/startup_valuation_multiples.py,startup_valuation_multiples,finance,maybe,high,Latest annualized revenue run rate.
small_business/unit_economics_analyzer.py,unit_economics_analyzer,finance,maybe,low,Analyze unit economics including gross margin; LTV:CAC ratio; and CAC payback period.
small_business/unit_economics_sensitivity.py,unit_economics_sensitivity,finance,maybe,medium,Baseline customer acquisition cost.
small_business/working_capital_analyzer.py,working_capital_analyzer,finance,maybe,medium,Current accounts receivable balance.
smart_contracts/amm_price_impact_calculator.py,amm_price_impact_calculator,crypto/defi,no,low,Applies constant product math to measure price impact of swapping base for quote reserves.
smart_contracts/cross_chain_bridge_fee_estimator.py,cross_chain_bridge_fee_estimator,crypto/defi,no,medium,Estimates total bridge fees including relayer markup and destination chain execution gas.
smart_contracts/dao_governance_participation_scorer.py,dao_governance_participation_scorer,crypto/defi,no,medium,Assesses voter turnout and proposal engagement to highlight DAO governance strength.
smart_contracts/defi_liquidity_pool_analyzer.py,defi_liquidity_pool_analyzer,crypto/defi,no,low,Computes turnover; fee APR; and concentration analytics for AMM pools.
smart_contracts/erc20_token_supply_analyzer.py,erc20_token_supply_analyzer,crypto/defi,no,medium,Breaks total supply into circulating; treasury; and locked components to monitor float.
smart_contracts/impermanent_loss_calculator.py,impermanent_loss_calculator,crypto/defi,no,low,Computes impermanent loss percentage for constant product pools given price ratio shifts.
smart_contracts/nft_royalty_cashflow_calculator.py,nft_royalty_cashflow_calculator,crypto/defi,no,low,Calculates gross and net royalty cash flows using volume; pricing; and fee inputs.
smart_contracts/on_chain_liquidity_depth_estimator.py,on_chain_liquidity_depth_estimator,crypto/defi,no,medium,Aggregates order book levels until price impact exceeds a defined slippage limit.
smart_contracts/protocol_revenue_analyzer.py,protocol_revenue_analyzer,crypto/defi,no,low,Calculates revenue per product and annualizes it to monitor concentration risk.
smart_contracts/smart_contract_gas_estimator.py,smart_contract_gas_estimator,crypto/defi,no,medium,Aggregates gas consumption inputs and converts them to native and USD fee estimates.
smart_contracts/staking_yield_calculator.py,staking_yield_calculator,crypto/defi,no,low,Analyzes staking rewards to derive APR; payout cadence; and token emissions.
smart_contracts/token_inflation_rate_calculator.py,token_inflation_rate_calculator,crypto/defi,no,low,Transforms token emission inputs into annualized inflation metrics.
smart_contracts/token_vesting_schedule_calculator.py,token_vesting_schedule_calculator,crypto/defi,no,low,Converts vesting plans with cliffs into cumulative unlock curves and outstanding balances.
smart_contracts/wallet_concentration_analyzer.py,wallet_concentration_analyzer,crypto/defi,no,medium,Analyzes wallet balance data to quantify concentration risk and whale dominance.
smart_contracts/yield_farming_apy_calculator.py,yield_farming_apy_calculator,crypto/defi,no,low,Translates per-block reward rates into APR and APY estimates for yield farmers.
social/ab_test_analyzer.py,get_ab_test_insights,generic-utility,no,medium,Calculates Moltbook engagement win rates comparing Gemini 2.0 Flash-Lite and Grok 4.1 Fast based on historical performan
social/agent_memory_log.py,agent_memory_log,generic-utility,no,medium,Log and retrieve memory about agents; developers; and community members Snowdrop has interacted with. Tracks: platforms
social/agent_to_agent_negotiation.py,agent_to_agent_negotiation,generic-utility,no,medium,Executes one round of a structured bot-to-bot price negotiation; generating a counter-offer or accept/walk-away recommen
social/agent_trust_score_calc.py,agent_trust_score_calc,generic-utility,no,medium,Calculates a 0-100 trust score for a peer agent based on transaction success rate; uptime; longevity; skill breadth; and
social/agentic_syndication_logic.py,agentic_syndication_logic,generic-utility,no,medium,Assembles an optimal bot syndicate for a given mission by filtering candidates on availability and trust; matching skill
social/bar_activity_watch.py,bar_activity_watch,generic-utility,no,medium,Monitor The Watering Hole (GitHub repo + Discussions) for new activity: new discussion threads (potential patron arrival
social/collaborative_liquidity_hunt.py,collaborative_liquidity_hunt,generic-utility,no,medium,Validates whether a group of trusted agents has sufficient combined capital to exploit a thin-market spread opportunity
social/compose_message.py,compose_message,generic-utility,no,medium,Draft a message; comment; post; or reply in Snowdrop's voice using an LLM. Snowdrop's style: sharp; direct; financially
social/content_syndication.py,content_syndication,generic-utility,no,high,Take a core message or piece of content and produce platform-optimized versions for multiple channels at once: GitHub Di
social/crowd_sourced_risk_audit.py,crowd_sourced_risk_audit,generic-utility,no,high,Aggregates multi-assessor risk scores into a confidence-weighted consensus; surfaces statistical outliers; and classifie
social/ecosystem_radar.py,ecosystem_radar,generic-utility,no,medium,Scan the MCP; autonomous agent; and DeFi finance ecosystem for recent developments: new MCP servers; agent frameworks; r
social/financial_content_draft.py,financial_content_draft,generic-utility,no,medium,Generate high-quality financial content in Snowdrop's voice: market commentary; regulatory explainers (MiCA; GDPR; FinCE
social/fragment_number_monitor.py,fragment_number_monitor,generic-utility,no,medium,Filters Fragment number listings by prefix and budget.
social/github_activity_monitor.py,github_activity_monitor,generic-utility,no,medium,Monitor Snowdrop's GitHub repos (snowdrop-mcp; the-watering-hole) for new activity: new stars; forks; discussion replies
social/github_discussion_comment.py,github_discussion_comment,generic-utility,no,medium,Post a comment to an existing GitHub Discussion by discussion number and repo. Use this to engage with discussions; resp
social/github_discussion_post.py,github_discussion_post,generic-utility,no,medium,GitHub organisation or user login; e.g.
social/github_repo_star.py,github_repo_star,generic-utility,no,medium,Star or unstar a GitHub repository as the authenticated user (Snowdrop-Apex). Use for star-for-star trades with communit
social/github_trending_scan.py,github_trending_scan,generic-utility,no,medium,Search GitHub for recently active repos in Snowdrop's ecosystem — MCP servers; AI agents; financial tooling; DeFi infras
social/moltbook_engagement_loop.py,moltbook_engagement_loop,generic-utility,no,medium,Analyzes Moltbook post history to determine optimal posting times (UTC); best-performing content types; recommended post
